Doc ID	Doc Type	Score	Frac
3158	2	2	0.94923857868
3159	2	1	0.94472361809
3160	2	3	0.993603411514
3161	2	3	0.956719817768
3162	2	4	0.95867768595
3163	2	5	0.985
3164	2	3	0.967948717949
3165	2	4	0.91935483871
3166	2	4	0.976320582878
3167	2	3	0.988326848249
3168	2	4	0.978142076503
3169	2	3	0.936470588235
3170	2	3	0.914004914005
3171	2	5	0.964458804523
3172	2	4	0.906340057637
3173	2	3	0.913602941176
3174	2	3	0.922829581994
3175	2	4	0.940145985401
3176	2	4	0.962393162393
3177	2	1	0.905027932961
3178	2	4	0.983914209115
3179	2	4	0.965277777778
3180	2	3	0.96405648267
3181	2	4	0.962427745665
3182	2	2	0.852216748768
3183	2	3	0.910810810811
3184	2	3	0.914285714286
3185	2	4	0.94696969697
3186	2	2	0.976878612717
3187	2	3	0.971518987342
3188	2	3	0.954148471616
3189	2	4	0.976351351351
3190	2	4	0.971291866029
3191	2	4	0.958883994126
3192	2	3	0.940909090909
3193	2	3	0.970944309927
3194	2	3	0.959488272921
3195	2	4	0.966850828729
3196	2	4	0.931782945736
3197	2	3	0.988549618321
3198	2	2	0.932075471698
3199	2	4	0.969696969697
3200	2	4	0.959119496855
3201	2	4	0.916455696203
3202	2	5	0.942097026604
3203	2	4	0.975550122249
3204	2	3	0.846534653465
3205	2	3	0.947214076246
3206	2	4	0.996212121212
3207	2	3	0.943113772455
3208	2	4	0.986813186813
3209	2	3	0.974358974359
3210	2	4	0.892100192678
3211	2	3	0.90490797546
3212	2	4	0.993359893758
3213	2	4	0.979591836735
3214	2	4	0.952506596306
3215	2	3	0.924528301887
3216	2	4	0.970790378007
3217	2	4	0.983050847458
3218	2	3	0.954177897574
3219	2	4	0.947044334975
3220	2	3	0.967391304348
3221	2	3	0.890482398957
3222	2	3	0.962365591398
3223	2	3	0.983193277311
3224	2	3	0.954070981211
3225	2	4	0.96
3226	2	4	0.978378378378
3227	2	3	0.960079840319
3228	2	4	0.972148541114
3229	2	4	0.937360178971
3230	2	2	0.9375
3231	2	4	0.934151785714
3232	2	3	0.978813559322
3233	2	3	0.994884910486
3234	2	3	0.925714285714
3235	2	4	0.926958831341
3236	2	4	0.952054794521
3237	2	2	0.959595959596
3238	2	2	0.974820143885
3239	2	4	0.992537313433
3240	2	2	0.956081081081
3241	2	1	0.785714285714
3242	2	4	0.972972972973
3243	2	4	0.948251748252
3244	2	2	0.987096774194
3245	2	2	0.973684210526
3246	2	3	0.959322033898
3247	2	4	0.984797297297
3248	2	4	0.930022573363
3249	2	3	0.944903581267
3250	2	2	0.955555555556
3251	2	3	0.970873786408
3252	2	4	0.987068965517
3253	2	4	0.979704797048
3254	2	5	0.89337641357
3255	2	3	0.989966555184
3256	2	3	0.906367041199
3257	2	1	0.946902654867
3258	2	4	0.958092485549
3259	2	2	0.976923076923
3260	2	4	0.856637168142
3261	2	4	0.977375565611
3262	2	4	0.953678474114
3263	2	4	0.965299684543
3264	2	2	0.970930232558
3265	2	4	0.90664556962
3266	2	4	0.971882640587
3267	2	3	0.880778588808
3268	2	3	0.983572895277
3269	2	4	0.984555984556
3270	2	3	0.98985801217
3271	2	4	0.927631578947
3272	2	2	0.859550561798
3273	2	4	0.976338729763
3274	2	4	0.980952380952
3275	2	3	0.875346260388
3276	2	3	0.972067039106
3277	2	5	0.915592028136
3278	2	4	0.972303206997
3279	2	4	0.928213689482
3280	2	3	0.959537572254
3281	2	4	0.955102040816
3282	2	4	0.967938931298
3283	2	3	0.977570093458
3284	2	4	0.965517241379
3285	2	4	0.969359331476
3286	2	3	0.985781990521
3287	2	3	0.942917547569
3288	2	4	0.979879275654
3289	2	3	0.970198675497
3290	2	4	0.912109375
3291	2	5	0.981796116505
3292	2	4	0.962008141113
3293	2	4	0.963414634146
3294	2	4	0.955357142857
3295	2	3	0.961876832845
3296	2	4	0.964210526316
3297	2	3	0.940594059406
3298	2	4	0.927419354839
3299	2	4	0.884730538922
3300	2	4	0.969258589512
3301	2	3	0.933526011561
3302	2	4	0.926275992439
3303	2	3	0.932944606414
3304	2	3	0.975155279503
3305	2	3	0.95
3306	2	5	0.959677419355
3307	2	3	0.970909090909
3308	2	4	0.957356076759
3309	2	4	0.961145194274
3310	2	6	0.955981941309
3311	2	4	0.987767584098
3312	2	4	0.942470389171
3313	2	3	0.991329479769
3314	2	3	0.977426636569
3315	2	4	0.964618249534
3316	2	3	0.957805907173
3317	2	3	0.944672131148
3318	2	3	0.896551724138
3319	2	3	0.95406360424
3320	2	4	0.995169082126
3321	2	4	0.932291666667
3322	2	3	0.952542372881
3323	2	4	0.992779783394
3324	2	3	0.995260663507
3325	2	4	0.952299829642
3326	2	3	0.973913043478
3327	2	3	0.965517241379
3328	2	3	0.978666666667
3329	2	3	0.968421052632
3330	2	3	0.9875
3331	2	4	0.97378768021
3332	2	3	0.972111553785
3333	2	3	0.975
3334	2	4	0.89396411093
3335	2	4	0.959247648903
3336	2	3	0.871559633028
3337	2	4	0.964705882353
3338	2	3	0.982352941176
3339	2	4	0.9765625
3340	2	4	0.949101796407
3341	2	3	0.985626283368
3342	2	4	0.977152899824
3343	2	5	0.962385321101
3344	2	3	0.967213114754
3345	2	3	0.984126984127
3346	2	2	0.994350282486
3347	2	4	0.971370143149
3348	2	4	0.98087431694
3349	2	3	0.981927710843
3350	2	3	0.96783625731
3351	2	4	0.978622327791
3352	2	2	0.945205479452
3353	2	2	0.951573849879
3354	2	3	0.96803652968
3355	2	3	0.943902439024
3356	2	3	0.913145539906
3357	2	3	0.955465587045
3358	2	3	0.926829268293
3359	2	2	0.953271028037
3360	2	4	0.960264900662
3361	2	4	0.957952468007
3362	2	4	0.972144846797
3363	2	2	0.903973509934
3364	2	4	0.982587064677
3365	2	3	0.978672985782
3366	2	4	0.978448275862
3367	2	4	0.985632183908
3368	2	4	0.965437788018
3369	2	3	0.922848664688
3370	2	4	0.93816254417
3371	2	3	0.990536277603
3372	2	3	0.975409836066
3373	2	3	0.993103448276
3374	2	4	0.997260273973
3375	2	3	0.939393939394
3376	2	4	0.970119521912
3377	2	2	0.954954954955
3378	2	3	0.956204379562
3379	2	1	0.931623931624
3380	2	3	0.972789115646
3381	2	3	0.969444444444
3382	2	4	1.0
3383	2	5	0.918762088975
3384	2	4	0.96397941681
3385	2	4	0.960127591707
3386	2	4	0.942608695652
3387	2	3	0.927152317881
3388	2	3	0.943925233645
3389	2	3	0.925558312655
3390	2	3	0.920430107527
3391	2	4	0.913385826772
3392	2	3	0.931818181818
3393	2	3	0.984771573604
3394	2	3	0.967181467181
3395	2	3	0.952380952381
3396	2	3	0.965217391304
3397	2	4	0.965346534653
3398	2	4	0.981845688351
3399	2	4	0.973898858075
3400	2	3	0.959481361426
3401	2	3	0.970491803279
3402	2	4	0.956236323851
3403	2	3	0.967980295567
3404	2	4	0.987212276215
3405	2	3	0.951257861635
3406	2	4	0.97
3407	2	4	0.985971943888
3408	2	3	0.975877192982
3409	2	3	0.967048710602
3410	2	3	0.918518518519
3411	2	4	0.975535168196
3412	2	4	0.893382352941
3413	2	3	0.989932885906
3414	2	4	0.957142857143
3415	2	3	0.965944272446
3416	2	3	0.944444444444
3417	2	3	0.958963282937
3418	2	5	0.853778213935
3419	2	2	0.791666666667
3420	2	4	0.960884353741
3421	2	4	0.918533604888
3422	2	2	0.925
3423	2	2	0.934959349593
3424	2	4	0.941569282137
3425	2	4	0.959893048128
3426	2	1	0.974683544304
3427	2	4	0.948328267477
3428	2	6	0.951134380454
3429	2	2	0.917257683215
3430	2	3	0.991176470588
3431	2	3	0.961424332344
3432	2	4	0.910788381743
3433	2	3	0.994579945799
3434	2	2	0.901639344262
3435	2	2	0.922818791946
3436	2	4	0.991935483871
3437	2	3	0.918367346939
3438	2	3	0.97150997151
3439	2	3	0.97358490566
3440	2	4	0.949180327869
3441	2	2	0.962643678161
3442	2	4	0.976377952756
3443	2	4	0.932411674347
3444	2	4	0.99012345679
3445	2	4	0.961722488038
3446	2	4	0.975051975052
3447	2	4	0.916790490342
3448	2	3	0.972222222222
3449	2	4	0.965451055662
3450	2	3	0.883522727273
3451	2	4	0.977464788732
3452	2	3	0.962343096234
3453	2	4	0.995381062356
3454	2	2	0.952054794521
3455	2	3	0.905472636816
3456	2	3	0.924924924925
3457	2	3	0.907936507937
3458	2	4	0.959302325581
3459	2	3	0.982800982801
3460	2	4	0.932676518883
3461	2	3	0.987654320988
3462	2	3	0.968421052632
3463	2	3	0.971014492754
3464	2	4	0.940063091483
3465	2	3	0.933962264151
3466	2	3	0.883333333333
3467	2	4	0.978583196046
3468	2	4	0.969339622642
3469	2	4	0.955035971223
3470	2	4	0.952815829528
3471	2	3	0.95652173913
3472	2	3	0.939393939394
3473	2	2	0.880952380952
3474	2	4	0.991289198606
3475	2	2	0.991189427313
3476	2	3	0.953535353535
3477	2	3	0.904328018223
3478	2	2	0.983908045977
3479	2	3	0.970443349754
3480	2	3	0.943396226415
3481	2	4	0.993243243243
3482	2	3	0.990196078431
3483	2	4	0.98127340824
3484	2	3	0.950381679389
3485	2	4	0.93598615917
3486	2	1	0.982456140351
3487	2	4	0.949300699301
3488	2	3	0.980148883375
3489	2	3	0.977777777778
3490	2	4	0.984251968504
3491	2	2	0.950819672131
3492	2	4	0.971502590674
3493	2	2	0.959183673469
3494	2	2	0.904624277457
3495	2	4	0.975543478261
3496	2	4	0.955399061033
3497	2	3	0.918269230769
3498	2	4	0.971794871795
3499	2	2	0.974736842105
3500	2	2	0.995024875622
3501	2	4	0.927966101695
3502	2	3	0.941644562334
3503	2	3	0.980676328502
3504	2	4	0.9575
3505	2	3	0.935897435897
3506	2	4	1.0
3507	2	4	0.952141057935
3508	2	3	0.945368171021
3509	2	5	0.972111553785
3510	2	3	0.811145510836
3511	2	3	0.965517241379
3512	2	4	0.96106557377
3513	2	3	0.980821917808
3514	2	4	0.972350230415
3515	2	3	0.946540880503
3516	2	4	0.983333333333
3517	2	2	0.95652173913
3518	2	4	0.971698113208
3519	2	4	0.942760942761
3520	2	4	0.958477508651
3521	2	4	0.968253968254
3522	2	3	0.963190184049
3523	2	4	0.953560371517
3524	2	4	0.955263157895
3525	2	3	0.94635193133
3526	2	3	0.984848484848
3527	2	4	0.965884861407
3528	2	4	0.988313856427
3529	2	4	0.981096408318
3530	2	4	0.961904761905
3531	2	4	0.944523470839
3532	2	3	0.993031358885
3533	2	4	0.941002949853
3534	2	3	0.98933901919
3535	2	3	0.918859649123
3536	2	3	0.989208633094
3537	2	4	0.935126582278
3538	2	3	0.930288461538
3539	2	4	0.981557377049
3540	2	3	0.983193277311
3541	2	4	0.900199600798
3542	2	4	0.954465849387
3543	2	3	0.98023715415
3544	2	4	0.976744186047
3545	2	4	0.974043715847
3546	2	4	0.970099667774
3547	2	4	0.899014778325
3548	2	3	0.984771573604
3549	2	4	0.888888888889
3550	2	4	0.984472049689
3551	2	3	0.976982097187
3552	2	3	0.947916666667
3553	2	3	0.989690721649
3554	2	3	0.994680851064
3555	2	4	0.977198697068
3556	2	1	0.967391304348
3557	2	3	0.98955613577
3558	2	3	0.983050847458
3559	2	3	0.935081148564
3560	2	3	0.977911646586
3561	2	3	0.993243243243
3562	2	3	0.977207977208
3563	2	3	0.983050847458
3564	2	4	0.95641025641
3565	2	4	0.896887159533
3566	2	4	0.964200477327
3567	2	4	0.969325153374
3568	2	5	0.960396039604
3569	2	3	0.975717439294
3570	2	5	0.959677419355
3571	2	4	0.909090909091
3572	2	2	0.929530201342
3573	2	4	0.978174603175
3574	2	4	0.900826446281
3575	2	3	0.971624266145
3576	2	3	0.950757575758
3577	2	4	0.963470319635
3578	2	4	0.960829493088
3579	2	4	0.895161290323
3580	2	3	0.921768707483
3581	2	3	0.941304347826
3582	2	3	0.933701657459
3583	2	3	0.921383647799
3584	2	4	0.931654676259
3585	2	3	0.971052631579
3586	2	3	0.975409836066
3587	2	3	0.931034482759
3588	2	2	0.847058823529
3589	2	4	0.938709677419
3590	2	2	0.914715719064
3591	2	3	0.914742451155
3592	2	3	0.928571428571
3593	2	4	0.97192224622
3594	2	4	0.917197452229
3595	2	4	0.88503649635
3596	2	4	0.937343358396
3597	2	2	0.977142857143
3598	2	3	0.984848484848
3599	2	3	0.949197860963
3600	2	4	0.994987468672
3601	2	4	0.980738362761
3602	2	3	0.936170212766
3603	2	2	0.987951807229
3604	2	3	0.95020746888
3605	2	3	0.978545887962
3606	2	4	0.981087470449
3607	2	4	0.978461538462
3608	2	4	0.97975708502
3609	2	4	0.936236391913
3610	2	3	0.909433962264
3611	2	2	0.961038961039
3612	2	4	0.966101694915
3613	2	4	0.981818181818
3614	2	4	0.965457685665
3615	2	4	0.969696969697
3616	2	4	0.950649350649
3617	2	3	0.937062937063
3618	2	4	0.883295194508
3619	2	4	0.956878850103
3620	2	4	0.983823529412
3621	2	4	0.935281837161
3622	2	5	0.922514619883
3623	2	3	0.967441860465
3624	2	4	0.942028985507
3625	2	3	0.953296703297
3626	2	5	0.889438943894
3627	2	4	0.965601965602
3628	2	4	0.994082840237
3629	2	4	0.946091644205
3630	2	3	0.952542372881
3631	2	3	0.982300884956
3632	2	3	0.981042654028
3633	2	3	0.964412811388
3634	2	3	0.923423423423
3635	2	3	0.961538461538
3636	2	4	0.93893129771
3637	2	4	0.98231827112
3638	2	4	0.975460122699
3639	2	3	0.93288590604
3640	2	4	0.987087517934
3641	2	2	0.973404255319
3642	2	3	0.964200477327
3643	2	2	0.968553459119
3644	2	4	0.980501392758
3645	2	3	1.0
3646	2	4	0.99128540305
3647	2	4	0.983302411874
3648	2	5	0.949458483755
3649	2	4	0.991596638655
3650	2	4	0.985781990521
3651	2	4	0.964912280702
3652	2	4	0.910209102091
3653	2	4	0.942681678608
3654	2	4	0.983758700696
3655	2	3	0.960912052117
3656	2	2	0.873417721519
3657	2	4	0.947368421053
3658	2	5	0.94609929078
3659	2	3	0.964912280702
3660	2	3	0.974293059126
3661	2	4	0.969849246231
3662	2	4	0.981818181818
3663	2	2	0.842519685039
3664	2	4	0.950236966825
3665	2	3	0.928571428571
3666	2	3	0.975935828877
3667	2	2	0.885869565217
3668	2	4	0.942271880819
3669	2	4	0.900321543408
3670	2	1	0.75
3671	2	3	0.981818181818
3672	2	3	0.948979591837
3673	2	3	0.943181818182
3674	2	4	0.960954446855
3675	2	3	0.960739030023
3676	2	4	0.954022988506
3677	2	4	0.960276338515
3678	2	4	0.994269340974
3679	2	3	0.941441441441
3680	2	3	0.979865771812
3681	2	3	0.936868686869
3682	2	4	0.962053571429
3683	2	4	0.981024667932
3684	2	3	0.97489539749
3685	2	2	0.979487179487
3686	2	3	0.948484848485
3687	2	4	0.954268292683
3688	2	4	0.967462039046
3689	2	4	0.961403508772
3690	2	3	0.963068181818
3691	2	4	0.972413793103
3692	2	4	0.96674584323
3693	2	3	0.966517857143
3694	2	3	0.929046563193
3695	2	3	0.948012232416
3696	2	4	0.930875576037
3697	2	4	0.959630911188
3698	2	4	0.963302752294
3699	2	2	0.970149253731
3700	2	4	0.977225672878
3701	2	3	0.984334203655
3702	2	3	0.982876712329
3703	2	3	0.939024390244
3704	2	4	0.971428571429
3705	2	2	0.906976744186
3706	2	3	0.926829268293
3707	2	5	0.949626865672
3708	2	4	0.956692913386
3709	2	3	0.941747572816
3710	2	2	0.905263157895
3711	2	3	0.97619047619
3712	2	3	0.978787878788
3713	2	4	0.987455197133
3714	2	2	0.976377952756
3715	2	4	0.979351032448
3716	2	3	0.859832635983
3717	2	3	0.953623188406
3718	2	3	0.898734177215
3719	2	4	0.861988304094
3720	2	3	0.978401727862
3721	2	4	0.981366459627
3722	2	5	0.978625954198
3723	2	5	0.964539007092
3724	2	2	0.872727272727
3725	2	3	0.926666666667
3726	2	4	0.98125
3727	2	3	0.941358024691
3728	2	4	0.981609195402
3729	2	3	0.985465116279
3730	2	3	0.971264367816
3731	2	3	0.95145631068
3732	2	3	0.979949874687
3733	2	3	0.954682779456
3734	2	2	0.880239520958
3735	2	3	0.950276243094
3736	2	4	0.907617504052
3737	2	4	0.97302504817
3738	2	3	0.94459833795
3739	2	2	0.963562753036
3740	2	4	0.94777265745
3741	2	2	0.955555555556
3742	2	4	0.978378378378
3743	2	3	0.971264367816
3744	2	3	0.980952380952
3745	2	2	0.858870967742
3746	2	4	0.955625990491
3747	2	4	0.962962962963
3748	2	4	0.948924731183
3749	2	3	0.975274725275
3750	2	4	0.976303317536
3751	2	4	0.961992136304
3752	2	4	0.924637681159
3753	2	3	0.950520833333
3754	2	3	0.948096885813
3755	2	4	0.950657894737
3756	2	4	0.986991869919
3757	2	3	0.927038626609
3758	2	3	0.93115942029
3759	2	2	0.987012987013
3760	2	4	0.972081218274
3761	2	4	0.954081632653
3762	2	2	0.930379746835
3763	2	4	0.985049833887
3764	2	3	0.979591836735
3765	2	4	0.977528089888
3766	2	3	0.971563981043
3767	2	4	0.961968680089
3768	2	4	0.933689839572
3769	2	3	0.948484848485
3770	2	4	0.962352941176
3771	2	4	0.948775055679
3772	2	3	0.834337349398
3773	2	3	0.970873786408
3774	2	3	0.963157894737
3775	2	4	0.978927203065
3776	2	4	0.970530451866
3777	2	4	0.961098398169
3778	2	3	0.939189189189
3779	2	2	0.95652173913
3780	2	4	0.929853181077
3781	2	4	0.977011494253
3782	2	3	0.947103274559
3783	2	4	0.917485265226
3784	2	5	0.925221799747
3785	2	2	0.794520547945
3786	2	4	0.921135646688
3787	2	3	0.97256097561
3788	2	4	0.965437788018
3789	2	3	0.942760942761
3790	2	3	0.989247311828
3791	2	4	0.970649895178
3792	2	3	0.964788732394
3793	2	5	0.966472303207
3794	2	3	0.991631799163
3795	2	4	0.977272727273
3796	2	4	1.0
3797	2	3	0.98820754717
3798	2	4	0.968295904888
3799	2	3	0.975308641975
3800	2	3	0.93991416309
3801	2	2	0.904347826087
3802	2	4	0.99387755102
3803	2	3	0.989898989899
3804	2	4	0.960372960373
3805	2	3	0.869565217391
3806	2	3	0.961904761905
3807	2	4	0.967426710098
3808	2	3	0.991803278689
3809	2	5	0.912280701754
3810	2	3	0.934375
3811	2	3	0.927325581395
3812	2	3	0.967930029155
3813	2	2	0.981424148607
3814	2	3	0.923787528868
3815	2	4	0.965260545906
3816	2	3	0.975757575758
3817	2	3	0.931034482759
3818	2	4	0.979166666667
3819	2	4	0.96878483835
3820	2	3	0.982188295165
3821	2	3	0.962962962963
3822	2	3	0.9625
3823	2	3	0.973451327434
3824	2	4	0.944170771757
3825	2	4	0.974358974359
3826	2	4	0.938596491228
3827	2	4	0.979362101313
3828	2	3	0.980891719745
3829	2	3	0.96992481203
3830	2	4	0.931707317073
3831	2	3	0.988888888889
3832	2	4	0.944554455446
3833	2	4	0.903743315508
3834	2	3	0.962174940898
3835	2	4	0.947513812155
3836	2	4	0.942903752039
3837	2	3	0.972727272727
3838	2	3	0.966804979253
3839	2	3	0.942105263158
3840	2	4	0.962874251497
3841	2	3	0.907834101382
3842	2	3	0.941304347826
3843	2	3	0.975409836066
3844	2	4	0.951515151515
3845	2	2	0.919191919192
3846	2	4	0.906474820144
3847	2	4	0.926157697121
3848	2	4	0.937062937063
3849	2	4	0.992647058824
3850	2	3	0.982332155477
3851	2	3	0.977528089888
3852	2	3	0.97542997543
3853	2	4	0.964285714286
3854	2	3	0.947945205479
3855	2	3	0.965299684543
3856	2	4	0.968586387435
3857	2	3	0.92618629174
3858	2	3	0.954907161804
3859	2	3	0.935153583618
3860	2	3	0.959266802444
3861	2	3	0.962328767123
3862	2	5	0.986956521739
3863	2	3	0.929742388759
3864	2	4	0.971896955504
3865	2	4	0.930769230769
3866	2	4	0.992565055762
3867	2	3	0.968085106383
3868	2	4	0.982795698925
3869	2	3	0.946058091286
3870	2	3	0.951951951952
3871	2	4	0.984547461369
3872	2	4	0.927175843694
3873	2	5	0.886432160804
3874	2	3	0.931654676259
3875	2	5	0.98041958042
3876	2	4	0.986622073579
3877	2	4	0.919821826281
3878	2	3	0.989795918367
3879	2	1	0.983606557377
3880	2	3	0.962264150943
3881	2	5	0.944162436548
3882	2	3	0.976878612717
3883	2	1	0.910714285714
3884	2	3	0.958536585366
3885	2	3	0.9675
3886	2	3	0.955456570156
3887	2	4	0.97
3888	2	5	0.965020576132
3889	2	4	0.971537001898
3890	2	3	0.987041036717
3891	2	3	0.960992907801
3892	2	3	0.982543640898
3893	2	4	0.967905405405
3894	2	3	0.92731277533
3895	2	4	0.979885057471
3896	2	4	0.970858895706
3897	2	4	0.979768786127
3898	2	3	0.993902439024
3899	2	4	0.98322851153
3900	2	3	0.975308641975
3901	2	3	0.966145833333
3902	2	4	0.941176470588
3903	2	2	0.91935483871
3904	2	4	0.954022988506
3905	2	3	0.945558739255
3906	2	4	0.970711297071
3907	2	4	0.975274725275
3908	2	5	0.963015647226
3909	2	4	0.986220472441
3910	2	3	0.907216494845
3911	2	3	0.961111111111
3912	2	3	0.962593516209
3913	2	3	0.933753943218
3914	2	3	0.905817174515
3915	2	3	0.982182628062
3916	2	4	0.982456140351
3917	2	3	0.973236009732
3918	2	4	0.929883138564
3919	2	4	0.931092436975
3920	2	4	0.943425076453
3921	2	3	0.952095808383
3922	2	3	0.948339483395
3923	2	4	0.979550102249
3924	2	3	0.956442831216
3925	2	5	0.955423476969
3926	2	3	0.913865546218
3927	2	3	0.93698630137
3928	2	3	0.959785522788
3929	2	3	0.976811594203
3930	2	3	0.97191011236
3931	2	4	0.985781990521
3932	2	4	0.96204620462
3933	2	3	0.9725
3934	2	4	0.925925925926
3935	2	3	0.950471698113
3936	2	3	0.875912408759
3937	2	5	0.944350758853
3938	2	3	0.942922374429
3939	2	4	0.92750533049
3940	2	4	0.975186104218
3941	2	2	0.982517482517
3942	2	3	0.903945111492
3943	2	4	0.993951612903
3944	2	4	0.953290870488
3945	2	3	0.954106280193
3946	2	4	0.959654178674
3947	2	3	0.921348314607
3948	2	3	0.990099009901
3949	2	4	0.988505747126
3950	2	3	0.977564102564
3951	2	5	0.95101171459
3952	2	2	0.87922705314
3953	2	4	0.966067864271
3954	2	4	0.914448669202
3955	2	4	0.95719844358
3956	2	4	0.936416184971
3957	2	2	0.964601769912
3958	2	3	0.969581749049
3959	2	3	0.977011494253
3960	2	4	0.946135831382
3961	2	4	0.924629878869
3962	2	4	0.941775836972
3963	2	4	0.944690265487
3964	2	3	0.893238434164
3965	2	4	0.895502645503
3966	2	3	0.941704035874
3967	2	3	0.966555183946
3968	2	3	0.962222222222
3969	2	3	0.88246628131
3970	2	4	0.945908460472
3971	2	3	0.983673469388
3972	2	4	0.970464135021
3973	2	3	0.959183673469
3974	2	2	0.894736842105
3975	2	4	0.963144963145
3976	2	4	1.0
3977	2	4	0.98178807947
3978	2	4	0.95
3979	2	3	0.935606060606
3980	2	3	0.952755905512
3981	2	4	0.973537604457
3982	2	4	0.932692307692
3983	2	5	0.863259668508
3984	2	4	0.961403508772
3985	2	3	0.888
3986	2	3	0.991608391608
3987	2	3	0.977358490566
3988	2	4	0.977426636569
3989	2	4	0.934065934066
3990	2	4	0.977315689981
3991	2	4	0.920634920635
3992	2	4	0.940409683426
3993	2	3	0.964143426295
3994	2	4	0.972972972973
3995	2	3	0.979289940828
3996	2	4	0.925430210325
3997	2	3	0.903614457831
3998	2	4	0.977401129944
3999	2	4	0.967432950192
4000	2	2	0.954128440367
4001	2	4	0.980686695279
4002	2	3	0.975056689342
4003	2	4	0.98309178744
4004	2	2	0.823076923077
4005	2	4	0.990548204159
4006	2	3	0.937086092715
4007	2	3	0.938914027149
4008	2	2	0.982456140351
4009	2	1	0.661971830986
4010	2	4	0.893687707641
4011	2	3	0.887195121951
4012	2	4	0.996763754045
4013	2	3	0.984084880637
4014	2	4	0.976588628763
4015	2	4	0.97012987013
4016	2	4	0.952702702703
4017	2	3	0.940379403794
4018	2	4	0.936448598131
4019	2	3	0.949083503055
4020	2	3	0.974537037037
4021	2	4	1.0
4022	2	4	0.977358490566
4023	2	4	0.946341463415
4024	2	1	0.948717948718
4025	2	4	0.890595009597
4026	2	5	0.983072916667
4027	2	4	0.975088967972
4028	2	5	0.941923774955
4029	2	3	0.932038834951
4030	2	3	0.97375328084
4031	2	3	0.977272727273
4032	2	3	0.925
4033	2	5	0.97605893186
4034	2	3	0.931578947368
4035	2	3	0.982683982684
4036	2	4	0.928942807626
4037	2	3	0.895384615385
4038	2	4	0.948119325551
4039	2	4	0.94358974359
4040	2	3	0.965753424658
4041	2	3	0.942133815552
4042	2	3	0.950953678474
4043	2	3	0.984732824427
4044	2	5	0.952316076294
4045	2	3	0.978319783198
4046	2	4	0.995163240629
4047	2	3	0.973094170404
4048	2	3	0.93795620438
4049	2	4	0.9121522694
4050	2	2	0.905829596413
4051	2	3	0.952069716776
4052	2	3	0.929389312977
4053	2	4	0.97311827957
4054	2	3	0.904929577465
4055	2	4	0.978062157221
4056	2	3	0.963060686016
4057	2	3	0.93729903537
4058	2	4	0.959232613909
4059	2	4	0.975501113586
4060	2	5	0.979823455233
4061	2	6	0.927031509121
4062	2	4	0.943714821764
4063	2	3	0.95643153527
4064	2	3	0.983498349835
4065	2	3	0.97619047619
4066	2	3	0.923580786026
4067	2	4	0.963123644252
4068	2	3	0.928571428571
4069	2	4	0.940357852883
4070	2	4	0.955456570156
4071	2	4	0.977077363897
4072	2	4	0.972176759411
4073	2	4	0.97084548105
4074	2	4	0.972924187726
4075	2	3	0.976878612717
4076	2	3	0.989473684211
4077	2	3	0.955823293173
4078	2	4	0.942810457516
4079	2	4	0.983361064892
4080	2	4	0.963768115942
4081	2	4	0.965447154472
4082	2	4	0.991471215352
4083	2	4	0.982456140351
4084	2	4	0.905797101449
4085	2	3	0.985559566787
4086	2	3	0.980113636364
4087	2	4	0.986772486772
4088	2	4	0.951134380454
4089	2	4	0.895220588235
4090	2	3	0.983796296296
4091	2	3	0.97052154195
4092	2	4	0.935238095238
4093	2	4	0.969404186795
4094	2	4	0.936335403727
4095	2	4	0.933422103862
4096	2	3	0.907854984894
4097	2	2	0.874384236453
4098	2	3	0.972549019608
4099	2	4	0.982456140351
4100	2	3	0.94249201278
4101	2	4	0.985197368421
4102	2	4	0.947169811321
4103	2	4	0.957711442786
4104	2	3	0.984126984127
4105	2	3	0.954545454545
4106	2	3	0.955665024631
4107	2	3	0.964912280702
4108	2	6	0.958831341301
4109	2	4	0.897603485839
4110	2	3	0.9375
4111	2	4	0.938172043011
4112	2	2	0.969696969697
4113	2	3	0.909090909091
4114	2	4	0.971544715447
4115	2	2	0.972222222222
4116	2	4	0.943977591036
4117	2	4	0.939001848429
4118	2	3	0.912536443149
4119	2	3	0.849056603774
4120	2	2	0.956204379562
4121	2	3	0.909722222222
4122	2	3	0.95530726257
4123	2	4	0.943231441048
4124	2	2	0.911764705882
4125	2	4	0.985645933014
4126	2	4	0.976785714286
4127	2	4	0.990689013035
4128	2	4	0.968460111317
4129	2	4	0.892276422764
4130	2	4	0.952681388013
4131	2	3	0.855445544554
4132	2	3	0.92380952381
4133	2	4	0.97113997114
4134	2	4	0.943037974684
4135	2	2	0.937172774869
4136	2	2	0.970414201183
4137	2	4	0.959340659341
4138	2	4	0.991119005329
4139	2	4	0.982795698925
4140	2	2	0.975247524752
4141	2	5	0.958630527817
4142	2	4	0.980113636364
4143	2	3	0.952380952381
4144	2	4	0.972273567468
4145	2	4	0.980509745127
4146	2	3	0.955555555556
4147	2	4	0.976666666667
4148	2	4	0.927855711423
4149	2	3	0.922222222222
4150	2	3	0.993442622951
4151	2	3	0.94422310757
4152	2	3	0.970695970696
4153	2	3	0.993333333333
4154	2	4	0.935251798561
4155	2	3	0.907949790795
4156	2	3	0.989690721649
4157	2	4	0.965625
4158	2	4	0.987249544627
4159	2	3	0.991525423729
4160	2	3	0.978557504873
