2968	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
3650	17	17		34				4	3	4	4	4	3	4	4	4	4	3	3						
3689	18	17		35				4	4	4	4	4	3	4	4	4	4	3	3						
4708	15	22	40	40				3	3	4	4	3	3	4	4	4	5	4	5	4	4	4	4	4	4
3159	25	20		45				5	5	5	5	5	5	4	4	5	5	4	4						
3853	19	20	40	40				4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1991	16	15		31				3	3	4	4	4	3	3	3	4	4	3	3						
1112	16	15		31				3	3	4	3	4	3	3	3	3	3	3	3						
4091	12	18	34	34				3	3	3	3	2	2	4	4	4	4	4	3	3	4	4	4	4	3
3410	21	23		44				5	4	5	4	4	4	5	5	5	5	5	4						
4322	23	18	38	38				5	4	5	4	4	5	4	4	4	4	4	3	5	4	5	4	4	3
4431	20	22		42				4	4	4	4	4	4	5	5	5	4	4	4						
2915	18	17		35				4	4	3	4	4	3	4	4	4	4	3	3						
3601	17	16		33				4	4	4	4	3	3	3	3	4	4	4	3						
2587	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
1896	20	19	40	40				4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4
3666	21	20		41				5	4	4	4	4	4	4	4	4	4	4	4						
1572	11	16	30	30				3	2	3	3	2	2	3	3	3	4	4	3	3	3	3	3	3	3
4454	22	20		42				5	5	5	5	4	4	4	4	4	4	4	4						
4461	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3435	15	15		30				3	3	4	4	3	3	3	3	3	3	3	3						
2300	15	16		31				3	3	4	4	3	3	3	3	3	4	4	3						
1269	15	12		27				3	3	4	3	3	3	3	3	3	3	2	2						
2632	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
3077	20	23		43				4	4	4	4	4	4	5	5	5	4	5	4						
4730	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
3365	20	19	40	40				4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
3435	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3604	16	20		36				3	3	4	4	4	3	4	4	4	4	4	4						
3711	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2299	12	16		28				3	3	3	3	2	2	4	3	4	4	3	3						
2836	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4613	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2864	20	17		37				4	4	4	4	4	4	3	4	3	4	4	3						
1000	11	15		26				2	3	3	2	2	2	3	3	3	3	3	3						
2788	15	15		30				3	3	4	3	3	3	3	3	3	3	3	3						
1490	15	15		30				3	3	4	3	3	3	3	3	3	3	3	3						
4560	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3201	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
4125	17	17		34				4	4	4	4	3	3	4	4	4	4	3	3						
2080	13	15		28				3	3	3	3	3	2	3	3	4	3	3	3						
2027	22	20		42				5	4	4	5	5	4	4	4	5	5	4	4						
4457	26	22	44	44				5	5	5	6	6	5	4	5	5	4	5	4	5	5	5	5	4	4
4052	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
1821	19	20	40	40				3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2860	20	21		41				4	4	4	4	4	4	5	4	5	4	4	4						
2056	18	15		33				4	4	4	4	4	3	3	3	3	3	3	3						
3524	13	17		30				3	3	3	3	3	2	4	4	4	3	3	3						
1687	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
4203	20	23		43				4	4	4	4	4	4	5	4	4	4	4	5						
4281	20	18	36	36				4	4	4	4	4	4	4	4	5	4	4	3	4	4	4	4	4	3
3228	18	20	36	36				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3
3854	16	16		32				3	3	3	4	4	3	3	3	3	4	4	3						
1532	17	19		36				4	3	4	4	4	3	4	3	4	4	4	4						
1520	17	18		35				4	3	4	4	4	3	4	4	4	4	4	3						
3027	19	19		38				4	3	4	4	4	4	4	3	4	4	4	4						
1948	20	18		38				4	4	4	4	4	4	4	3	4	4	3	4						
2428	20	20		40				4	4	5	5	4	4	4	4	4	5	4	4						
1710	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
4375	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2620	17	17		34				3	4	4	4	4	3	4	4	4	4	3	3						
2511	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4679	19	20	40	40				3	4	4	4	4	4	4	4	5	4	4	4	4	4	5	4	4	4
3889	17	17		34				4	4	4	4	3	3	4	4	4	3	3	3						
3608	15	15		30				3	3	3	3	3	3	3	3	3	4	3	3						
1626	18	15		33				3	3	4	4	4	4	3	3	4	4	3	3						
4411	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2484	20	20		40				4	4	4	4	4	4	4	4	5	5	4	4						
3181	20	19	38	38				4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4
3588	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
3930	16	20		36				3	4	4	3	3	3	4	4	4	4	4	4						
4094	20	20	40	40				4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4035	23	23		46				5	5	5	5	5	4	5	5	5	5	5	4						
4181	23	26		49				5	5	5	5	5	4	6	5	6	5	5	5						
3001	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
4671	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
3194	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
1258	18	15		33				3	3	4	4	4	4	3	3	3	3	3	3						
1479	17	13	34	34				4	4	4	4	3	3	3	3	3	2	3	2	4	4	4	4	3	3
3180	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
3392	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4302	15	17		32				3	3	3	3	3	3	4	4	4	4	3	3						
1342	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
4493	20	21		41				4	4	4	4	4	4	5	4	5	4	4	4						
4897	23	21		44				5	5	5	5	5	4	4	4	5	5	5	4						
386	10	11		21				2	2	2	2	2	2	2	2	2	3	3	2						
4273	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4420	17	20		37				3	4	4	4	4	3	4	4	4	4	4	4						
3310	20	26	46	46				4	4	4	4	4	4	6	5	6	5	5	5	4	4	5	4	5	5
2872	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
2219	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2844	20	18		38				4	4	4	4	4	4	4	3	4	4	3	4						
1828	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4203	15	17		32				3	3	4	3	3	3	4	4	4	3	3	3						
3495	20	15		35				4	4	4	4	4	4	3	3	3	3	3	3						
1150	14	15		29				3	3	3	2	2	3	3	3	3	3	3	3						
3980	23	23		46				5	5	5	5	5	4	5	5	5	5	5	4						
4453	20	18	40	40				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4
3327	18	18		36				4	4	4	4	4	3	4	4	4	4	4	3						
3859	23	20		43				4	5	4	4	4	5	4	4	4	4	4	4						
4317	18	20	40	40				4	4	5	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
4092	25	20		45				5	5	5	5	5	5	4	4	4	4	4	4						
2352	16	17		33				4	3	4	4	3	3	4	4	3	3	3	3						
2037	15	15		30				3	3	4	4	3	3	3	3	4	3	3	3						
3749	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
522	10	19	26	26				2	2	3	2	2	2	4	3	4	4	4	4	2	2	2	3	3	3
2609	19	20	40	40				3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2683	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
902	15	16	30	30				3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3
4000	18	20	36	36				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3
3237	16	18		34				3	3	4	4	4	3	4	4	4	4	4	3						
3524	17	17		34				4	4	4	4	3	3	3	4	4	4	4	3						
3672	20	17		37				4	4	4	4	4	4	4	4	4	4	3	3						
3097	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3751	25	22		47				5	5	5	5	5	5	5	5	6	4	4	4						
2785	22	25		47				5	5	5	4	4	4	5	5	5	5	5	5						
4310	15	17		32				3	3	4	4	3	3	4	4	4	4	3	3						
2525	15	16		31				3	3	3	3	3	3	4	3	3	3	3	3						
4569	19	15	32	32				4	5	4	4	4	3	3	3	3	3	3	3	3	3	4	4	4	3
4221	20	19	40	40				4	4	4	4	4	4	3	4	3	3	4	4	4	4	4	4	4	4
2760	18	18		36				4	4	4	4	4	3	3	3	4	4	4	4						
2879	15	16		31				3	3	4	4	3	3	4	3	4	3	3	3						
3341	17	20		37				3	4	3	4	4	3	4	4	4	4	4	4						
1780	17	18		35				4	3	3	4	4	3	4	4	4	4	4	3						
1727	13	15		28				3	3	3	3	3	2	3	3	3	3	3	3						
4506	17	20		37				4	4	4	4	3	3	4	4	5	4	4	4						
3266	20	21		41				4	4	4	4	4	4	5	4	4	4	4	4						
4353	23	23		46				5	5	5	5	5	4	5	5	5	5	5	4						
2400	18	17		35				4	4	4	4	4	3	3	4	4	4	4	3						
2913	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
3259	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
3816	19	18		37				3	4	4	4	4	4	4	4	4	4	4	3						
3159	20	21		41				4	4	4	4	4	4	5	4	5	4	4	4						
2959	19	20		39				5	4	4	4	4	3	4	4	4	4	4	4						
1806	15	14		29				3	3	4	4	3	3	3	3	3	3	2	3						
991	16	15		31				3	3	3	4	4	3	3	3	3	3	3	3						
4034	20	20		40				4	4	5	5	4	4	4	4	4	5	4	4						
3974	19	20	38	38				4	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4
2791	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
2846	16	18		34				4	3	4	4	3	3	4	4	4	4	4	3						
4390	18	17		35				4	4	4	4	4	3	4	4	4	4	3	3						
3570	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
3995	22	20		42				5	4	5	4	5	4	4	4	4	4	4	4						
3120	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4184	19	20	38	38				3	4	3	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4
4332	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
4487	21	19	42	42				4	5	5	4	4	4	4	3	4	4	4	4	4	5	5	4	4	4
4288	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
4276	20	18	40	40				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4
172	10	10		20				2	2	2	2	2	2	2	2	2	2	2	2						
4262	20	16		36				4	4	4	4	4	4	3	4	4	3	3	3						
3793	16	18		34				3	3	4	4	4	3	4	4	4	4	4	3						
2711	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
1465	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
3371	16	15		31				4	3	4	4	3	3	3	3	4	4	3	3						
3189	20	20		40				4	4	4	4	4	4	4	4	5	4	4	4						
4448	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
1530	15	10		25				3	3	3	3	3	3	2	2	2	2	2	2						
4720	20	21		41				4	4	4	4	4	4	5	4	4	4	4	4						
2932	17	20		37				4	4	4	4	3	3	4	4	4	4	4	4						
1921	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
1838	19	20	40	40				3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
704	11	10		21				2	3	2	3	2	2	2	2	3	3	2	2						
4270	22	22		44				5	5	5	5	4	4	5	5	5	4	4	4						
3011	18	15		33				4	4	4	4	4	3	3	3	3	3	3	3						
4269	15	16		31				3	3	3	3	3	3	4	3	4	4	3	3						
3088	15	17		32				4	4	4	4	3	2	4	4	4	3	3	3						
4372	25	21		46				5	5	5	5	5	5	5	4	5	5	4	4						
2155	21	20		41				4	4	5	4	5	4	4	4	4	4	4	4						
4259	20	15		35				4	4	5	4	4	4	3	3	4	4	3	3						
1936	20	19	40	40				4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4
3604	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
4362	20	23		43				4	4	4	4	4	4	5	5	5	5	5	4						
4431	18	23		41				4	4	4	4	4	3	5	5	5	5	5	4						
3658	21	20		41				4	4	4	4	5	4	4	4	4	4	4	4						
4387	20	18	36	36				4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	3	4	3
1511	16	18		34				3	3	4	4	4	3	4	4	4	4	4	3						
4341	21	20		41				5	4	5	4	4	4	4	4	4	4	4	4						
2868	17	18		35				4	4	4	4	3	3	4	4	4	4	4	3						
1966	15	15		30				3	3	3	3	3	3	3	3	4	3	3	3						
4846	30	25		55				6	6	6	6	6	6	5	5	5	5	5	5						
2743	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3565	27	20	50	50				6	5	6	6	6	5	4	4	5	4	4	4	5	5	5	5	5	5
4072	20	15		35				4	4	4	4	4	4	3	3	3	3	3	3						
2168	15	17		32				3	3	3	3	3	3	4	4	4	4	3	3						
2275	18	19		37				3	4	4	4	3	4	4	3	4	3	4	4						
3404	17	17		34				4	4	5	4	3	3	4	4	4	4	3	3						
3440	23	23		46				5	5	5	5	5	4	5	5	6	5	5	4						
3196	15	19		34				3	3	3	3	3	3	4	4	4	4	3	4						
4487	18	23		41				4	4	4	4	4	3	5	5	5	5	5	4						
2730	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2590	17	25	34	34				4	4	4	4	3	3	5	5	5	5	5	5	4	4	4	4	3	3
1315	15	15		30				3	3	4	4	3	3	3	3	3	3	3	3						
1124	16	14		30				3	3	4	4	4	3	3	2	3	3	3	3						
3455	17	19		36				4	4	4	4	3	3	4	4	4	3	3	4						
1344	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
1749	16	16		32				3	3	4	4	4	3	4	3	4	4	3	3						
3104	17	18		35				4	4	3	3	3	3	4	4	4	4	4	3						
2589	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
1357	17	16		33				3	4	3	4	4	3	3	4	4	4	3	3						
2717	18	20	36	36				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3
4368	21	21	42	42				5	4	5	4	4	4	5	4	5	4	4	4	5	4	5	4	4	4
4009	21	18		39				4	4	4	4	5	4	4	4	4	4	4	3						
2807	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3242	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4323	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
1586	15	17		32				3	3	4	4	3	3	4	3	4	3	4	3						
4191	20	15		35				4	4	4	4	4	4	3	3	3	3	3	3						
1033	13	12		25				3	3	3	3	3	2	3	3	3	3	2	2						
3361	18	18		36				4	4	4	4	4	3	4	4	4	4	4	3						
2871	25	20		45				5	5	5	5	5	5	4	4	4	4	4	4						
2389	16	19		35				3	3	4	4	4	3	4	3	4	4	4	4						
4419	16	20		36				3	3	4	4	4	3	4	4	4	4	4	4						
4320	20	18	40	40				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4
4143	17	16		33				4	3	4	4	4	3	4	3	3	3	3	3						
2634	17	22		39				4	4	4	4	3	3	5	5	5	4	4	4						
2334	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
515	14	14		28				3	2	3	3	3	3	3	2	3	3	3	3						
416	14	9	28	28				3	2	3	3	3	3	1	2	2	3	2	2	3	2	3	3	3	3
4191	20	27	42	42				4	4	4	4	4	4	5	6	5	5	6	5	4	4	5	5	5	4
2850	16	15		31				3	3	4	4	4	3	3	3	3	3	3	3						
4303	15	17		32				3	3	3	3	3	3	4	4	4	4	3	3						
4331	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
1925	15	15		30				3	3	4	4	3	3	3	3	3	4	3	3						
2707	20	21		41				4	4	4	4	4	4	4	5	5	5	4	4						
4473	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
3125	20	16		36				4	4	4	4	4	4	3	4	4	3	3	3						
3843	15	15		30				3	3	4	4	3	3	3	3	4	3	3	3						
3546	21	20		41				5	4	4	4	4	4	4	4	4	4	4	4						
940	11	11	22	22				3	2	4	3	2	2	3	2	3	3	2	2	3	2	3	3	2	2
4295	25	25		50				5	5	5	5	5	5	5	5	5	4	5	5						
3076	15	15		30				3	3	3	3	3	3	3	3	4	4	3	3						
4245	20	20		40				4	4	4	4	4	4	5	5	5	4	4	3						
3120	18	18		36				4	4	5	3	4	3	4	4	5	4	4	3						
4067	17	20		37				4	3	4	4	4	3	4	4	4	4	4	4						
1405	13	15		28				2	2	3	3	3	3	3	3	3	3	3	3						
4877	20	18		38				4	4	4	4	4	4	3	3	3	3	4	4						
3653	17	15		32				4	4	4	4	3	3	3	3	4	4	3	3						
2398	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3382	25	20		45				5	5	5	5	5	5	4	4	4	4	4	4						
3737	20	16		36				4	4	4	4	4	4	3	3	4	4	4	3						
4228	25	20		45				5	5	5	5	5	5	4	4	4	4	4	4						
1929	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
4339	23	20		43				5	5	5	5	5	4	4	4	4	4	4	4						
2994	20	17		37				4	4	4	4	4	4	4	4	4	4	3	3						
1896	13	15		28				3	3	3	3	3	2	3	3	3	4	3	3						
4119	18	19		37				4	4	4	4	4	3	5	4	5	4	4	3						
1995	15	19		34				3	3	3	3	3	3	4	3	4	4	4	4						
4014	15	18	36	36				3	3	3	3	3	3	4	4	4	3	4	3	4	4	4	3	4	3
3231	17	18		35				4	4	4	4	3	3	4	4	4	4	4	3						
2168	16	16		32				3	3	4	4	4	3	3	3	3	3	4	3						
2435	19	20	40	40				4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4003	20	17		37				4	4	4	4	4	4	4	4	4	4	3	3						
4878	18	20		38				3	3	4	4	4	4	4	4	4	4	4	4						
2988	20	18	40	40				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4
4212	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
3306	20	19	40	40				4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
2715	20	18		38				4	4	4	4	4	4	3	3	4	3	4	4						
2861	25	21		46				5	5	5	5	5	5	5	4	5	4	4	4						
4496	23	27	50	50				4	4	4	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5
2911	25	25		50				5	5	5	5	5	5	5	5	5	5	5	5						
1431	17	18		35				3	3	4	3	3	4	4	4	4	4	4	3						
4389	20	15		35				4	4	4	4	4	4	3	3	4	4	3	3						
2629	15	20		35				3	3	4	4	3	3	4	4	4	4	4	4						
1916	16	17		33				4	3	4	4	3	3	3	4	4	4	4	3						
4585	20	25		45				4	4	5	5	4	4	5	5	5	5	5	5						
4423	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
2102	20	18	40	40				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4
2848	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2110	15	16		31				3	3	3	4	3	3	4	3	4	4	3	3						
3405	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
3916	17	18		35				4	4	4	3	3	3	4	4	4	4	4	3						
3846	20	22		42				4	4	4	4	4	4	5	5	5	4	4	4						
3357	15	20		35				3	3	3	3	3	3	4	4	4	4	4	4						
1192	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
4412	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2304	15	18		33				3	3	3	3	3	3	4	4	4	4	4	3						
1360	15	10		25				3	3	3	3	3	3	2	2	3	2	2	2						
3632	15	16		31				3	3	3	3	3	3	4	3	4	4	3	3						
1036	10	15		25				2	2	2	2	2	2	3	3	3	3	3	3						
4626	23	21		44				5	5	5	4	5	4	5	4	4	4	4	4						
3969	18	25	42	42				4	4	4	4	4	3	5	5	5	5	5	5	5	4	5	5	4	4
4542	18	20		38				4	3	4	3	3	4	4	4	4	4	4	4						
2070	15	16		31				3	3	4	4	3	3	3	3	4	4	4	3						
4583	28	22	44	44				6	6	6	6	6	5	5	5	5	4	4	4	5	5	5	5	4	4
2235	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
3848	21	25		46				5	4	5	4	4	4	5	5	5	5	5	5						
3501	21	20		41				4	5	4	5	4	4	4	4	4	4	4	4						
4473	19	18		37				5	4	5	4	4	3	4	4	4	4	4	3						
3472	20	25		45				4	4	4	4	4	4	5	5	5	5	5	5						
2469	20	19	40	40				4	4	4	4	4	4	3	4	4	3	4	4	4	4	4	4	4	4
2320	18	16		34				3	3	3	4	4	4	3	3	3	4	4	3						
2612	16	15		31				3	3	4	4	4	3	3	3	4	3	3	3						
2382	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3285	17	18		35				4	4	4	4	3	3	4	4	4	4	4	3						
4680	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
1649	15	15		30				3	3	4	4	3	3	3	3	3	3	3	3						
2303	18	20	40	40				4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4
2893	16	16		32				3	4	4	3	3	3	3	4	3	3	3	3						
970	12	15		27				3	3	3	3	2	2	3	3	4	3	3	3						
2406	20	18	36	36				4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3
3047	19	15		34				3	4	3	3	4	4	3	3	4	3	3	3						
4271	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
3657	18	21		39				4	4	4	4	4	3	5	4	5	5	4	4						
1822	15	15		30				3	3	3	3	3	3	3	3	3	3	3	3						
4542	14	20	30	30				3	3	3	3	2	3	4	4	4	4	4	4	3	3	3	3	3	3
2525	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2954	17	15		32				4	4	4	4	3	3	3	3	3	3	3	3						
1980	18	18		36				4	3	4	4	3	4	3	3	4	4	4	4						
1791	15	16		31				3	3	3	3	3	3	3	3	4	4	4	3						
1912	15	15		30				3	3	3	3	3	3	3	3	3	4	3	3						
4395	25	22		47				5	5	5	5	5	5	5	5	5	5	4	4						
2230	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2389	17	18		35				4	3	4	5	4	3	4	4	4	4	4	3						
2726	16	17		33				4	3	4	4	3	3	4	4	4	3	3	3						
1705	18	18		36				3	3	3	3	4	4	3	3	4	4	4	4						
2182	20	16		36				4	4	4	4	4	4	3	3	4	4	4	3						
4480	25	23		48				5	5	5	5	5	5	5	5	5	4	5	4						
3002	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
3650	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
4386	20	20		40				4	4	4	4	4	4	4	4	5	4	4	4						
4674	22	20		42				4	4	4	4	4	5	4	4	4	4	4	4						
4001	20	19	40	40				4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4
4020	15	17		32				3	3	3	3	3	3	4	4	4	4	3	3						
3678	18	18		36				4	4	4	4	4	3	4	4	4	4	4	3						
3637	20	19	40	40				4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4
21	5	5		10				1	1	1	1	1	1	1	1	1	1	1	1						
4011	18	15		33				4	4	4	4	4	3	3	3	4	4	3	3						
4514	24	20		44				5	4	5	5	5	5	4	4	4	4	4	4						
3792	18	17		35				4	4	4	4	4	3	4	4	4	3	3	3						
4089	17	15	30	30				3	3	4	4	5	3	3	3	4	4	3	3	3	3	4	4	3	3
4471	17	18		35				4	3	4	4	4	3	4	4	4	4	4	3						
2833	15	17		32				3	3	4	3	3	3	4	3	4	4	4	3						
4613	20	26	40	40				4	4	4	4	4	4	6	5	5	5	5	5	4	4	4	4	4	4
3095	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
2528	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
